nodeid,queryhits,uniquequeryhits,receivedrequests,sentrequests,forwardedqueryhits,triedrequests,initializedrequests,search_type,node_count,graph_type
154,0,0,0,0,0,0,0,random_walk,6,cluster
155,0,0,0,0,0,0,0,random_walk,6,cluster
156,0,0,1,1,0,0,0,random_walk,6,cluster
157,0,0,0,0,0,0,0,random_walk,6,cluster
158,0,0,0,0,0,0,0,random_walk,6,cluster
159,0,0,0,0,0,0,0,random_walk,6,cluster
160,0,0,0,0,0,0,0,random_walk,6,cluster
161,0,0,0,0,0,0,0,random_walk,6,cluster
162,0,0,0,0,0,0,0,random_walk,6,cluster
163,0,0,0,0,0,0,0,random_walk,6,cluster
164,0,0,1,1,0,0,0,random_walk,6,cluster
165,0,0,1,1,0,0,0,random_walk,6,cluster
166,0,0,0,0,0,0,0,random_walk,6,cluster
167,0,0,0,0,0,0,0,random_walk,6,cluster
168,0,0,0,0,0,0,0,random_walk,6,cluster
169,0,0,0,0,0,0,0,random_walk,6,cluster
170,0,0,0,0,0,0,0,random_walk,6,cluster
171,0,0,1,1,0,0,0,random_walk,6,cluster
172,0,0,0,0,0,0,0,random_walk,6,cluster
173,0,0,0,0,0,0,0,random_walk,6,cluster
174,0,0,2,0,0,0,0,random_walk,6,cluster
175,0,0,1,1,0,0,0,random_walk,6,cluster
176,0,0,1,0,0,0,0,random_walk,6,cluster
177,0,0,0,0,0,0,0,random_walk,6,cluster
178,0,0,1,1,0,0,0,random_walk,6,cluster
179,0,0,1,1,0,0,0,random_walk,6,cluster
180,0,0,0,0,0,0,0,random_walk,6,cluster
0,1,1,1,0,0,3,9,random_walk,6,cluster
1,0,0,3,2,1,0,0,random_walk,6,cluster
2,0,0,0,0,0,0,0,random_walk,6,cluster
3,0,0,1,1,0,0,0,random_walk,6,cluster
4,0,0,0,0,0,0,0,random_walk,6,cluster
5,0,0,0,0,0,0,0,random_walk,6,cluster
6,0,0,0,0,0,0,0,random_walk,6,cluster
7,0,0,0,0,0,0,0,random_walk,6,cluster
8,0,0,1,1,0,0,0,random_walk,6,cluster
9,0,0,0,0,0,0,0,random_walk,6,cluster
10,0,0,0,0,0,0,0,random_walk,6,cluster
11,0,0,0,0,0,0,0,random_walk,6,cluster
12,0,0,0,0,0,0,0,random_walk,6,cluster
13,0,0,0,0,0,0,0,random_walk,6,cluster
14,0,0,0,0,0,0,0,random_walk,6,cluster
15,0,0,2,1,1,0,0,random_walk,6,cluster
16,0,0,0,0,0,0,0,random_walk,6,cluster
17,0,0,0,0,0,0,0,random_walk,6,cluster
18,1,0,1,0,1,0,0,random_walk,6,cluster
19,0,0,1,1,0,0,0,random_walk,6,cluster
20,0,0,3,2,1,0,0,random_walk,6,cluster
21,0,0,0,0,0,0,0,random_walk,6,cluster
22,0,0,1,1,0,0,0,random_walk,6,cluster
23,0,0,0,0,0,0,0,random_walk,6,cluster
24,0,0,2,1,1,0,0,random_walk,6,cluster
25,0,0,0,0,0,0,0,random_walk,6,cluster
26,0,0,0,0,0,0,0,random_walk,6,cluster
27,0,0,0,0,0,0,0,random_walk,6,cluster
28,0,0,0,0,0,0,0,random_walk,6,cluster
29,0,0,0,0,0,0,0,random_walk,6,cluster
30,0,0,1,0,0,0,0,random_walk,6,cluster
31,0,0,0,0,0,0,0,random_walk,6,cluster
32,0,0,0,0,0,0,0,random_walk,6,cluster
33,0,0,0,0,0,0,0,random_walk,6,cluster
34,0,0,0,0,0,0,0,random_walk,6,cluster
35,0,0,0,0,0,0,0,random_walk,6,cluster
36,0,0,0,0,0,0,0,random_walk,6,cluster
37,0,0,0,0,0,0,0,random_walk,6,cluster
38,0,0,0,0,0,0,0,random_walk,6,cluster
39,0,0,0,0,0,0,0,random_walk,6,cluster
40,0,0,0,0,0,0,0,random_walk,6,cluster
41,0,0,0,0,0,0,0,random_walk,6,cluster
42,0,0,0,0,0,0,0,random_walk,6,cluster
43,0,0,0,0,0,0,0,random_walk,6,cluster
44,0,0,0,0,0,0,0,random_walk,6,cluster
45,0,0,0,0,0,0,0,random_walk,6,cluster
46,0,0,0,0,0,0,0,random_walk,6,cluster
47,0,0,0,0,0,0,0,random_walk,6,cluster
48,0,0,0,0,0,0,0,random_walk,6,cluster
49,0,0,0,0,0,0,0,random_walk,6,cluster
50,0,0,0,0,0,0,0,random_walk,6,cluster
51,0,0,0,0,0,0,0,random_walk,6,cluster
52,0,0,0,0,0,0,0,random_walk,6,cluster
53,0,0,0,0,0,0,0,random_walk,6,cluster
54,0,0,0,0,0,0,0,random_walk,6,cluster
55,0,0,0,0,0,0,0,random_walk,6,cluster
56,0,0,0,0,0,0,0,random_walk,6,cluster
57,0,0,0,0,0,0,0,random_walk,6,cluster
58,0,0,0,0,0,0,0,random_walk,6,cluster
59,0,0,0,0,0,0,0,random_walk,6,cluster
60,0,0,0,0,0,0,0,random_walk,6,cluster
61,0,0,2,2,0,0,0,random_walk,6,cluster
62,0,0,0,0,0,0,0,random_walk,6,cluster
63,0,0,1,1,0,0,0,random_walk,6,cluster
64,0,0,0,0,0,0,0,random_walk,6,cluster
65,0,0,0,0,0,0,0,random_walk,6,cluster
66,0,0,0,0,0,0,0,random_walk,6,cluster
67,0,0,0,0,0,0,0,random_walk,6,cluster
68,0,0,0,0,0,0,0,random_walk,6,cluster
69,0,0,0,0,0,0,0,random_walk,6,cluster
70,0,0,0,0,0,0,0,random_walk,6,cluster
71,0,0,1,1,0,0,0,random_walk,6,cluster
72,0,0,0,0,0,0,0,random_walk,6,cluster
73,0,0,0,0,0,0,0,random_walk,6,cluster
74,0,0,0,0,0,0,0,random_walk,6,cluster
75,0,0,0,0,0,0,0,random_walk,6,cluster
76,0,0,1,1,0,0,0,random_walk,6,cluster
77,0,0,0,0,0,0,0,random_walk,6,cluster
78,0,0,1,1,0,0,0,random_walk,6,cluster
79,0,0,0,0,0,0,0,random_walk,6,cluster
80,0,0,0,0,0,0,0,random_walk,6,cluster
81,0,0,1,0,0,0,0,random_walk,6,cluster
82,0,0,0,0,0,0,0,random_walk,6,cluster
83,0,0,0,0,0,0,0,random_walk,6,cluster
84,0,0,1,0,0,0,0,random_walk,6,cluster
85,0,0,1,1,0,0,0,random_walk,6,cluster
86,0,0,0,0,0,0,0,random_walk,6,cluster
87,0,0,1,1,0,0,0,random_walk,6,cluster
88,0,0,0,0,0,0,0,random_walk,6,cluster
89,0,0,0,0,0,0,0,random_walk,6,cluster
90,0,0,0,0,0,0,0,random_walk,6,cluster
91,0,0,2,2,0,0,0,random_walk,6,cluster
92,0,0,1,1,0,0,0,random_walk,6,cluster
93,0,0,0,0,0,0,0,random_walk,6,cluster
94,0,0,0,0,0,0,0,random_walk,6,cluster
95,0,0,0,0,0,0,0,random_walk,6,cluster
96,0,0,0,0,0,0,0,random_walk,6,cluster
97,0,0,1,1,0,0,0,random_walk,6,cluster
98,0,0,1,0,0,0,0,random_walk,6,cluster
99,0,0,0,0,0,0,0,random_walk,6,cluster
100,0,0,0,0,0,0,0,random_walk,6,cluster
101,0,0,0,0,0,0,0,random_walk,6,cluster
102,0,0,0,0,0,0,0,random_walk,6,cluster
103,0,0,1,0,0,0,0,random_walk,6,cluster
104,0,0,0,0,0,0,0,random_walk,6,cluster
105,0,0,0,0,0,0,0,random_walk,6,cluster
106,0,0,0,0,0,0,0,random_walk,6,cluster
107,0,0,0,0,0,0,0,random_walk,6,cluster
108,0,0,0,0,0,0,0,random_walk,6,cluster
109,0,0,1,1,0,0,0,random_walk,6,cluster
110,0,0,0,0,0,0,0,random_walk,6,cluster
111,0,0,0,0,0,0,0,random_walk,6,cluster
112,0,0,0,0,0,0,0,random_walk,6,cluster
113,0,0,0,0,0,0,0,random_walk,6,cluster
114,0,0,0,0,0,0,0,random_walk,6,cluster
115,0,0,0,0,0,0,0,random_walk,6,cluster
116,0,0,0,0,0,0,0,random_walk,6,cluster
117,0,0,0,0,0,0,0,random_walk,6,cluster
118,0,0,0,0,0,0,0,random_walk,6,cluster
119,0,0,0,0,0,0,0,random_walk,6,cluster
120,0,0,0,0,0,0,0,random_walk,6,cluster
121,0,0,0,0,0,0,0,random_walk,6,cluster
122,0,0,0,0,0,0,0,random_walk,6,cluster
123,0,0,0,0,0,0,0,random_walk,6,cluster
124,0,0,0,0,0,0,0,random_walk,6,cluster
125,0,0,0,0,0,0,0,random_walk,6,cluster
126,0,0,0,0,0,0,0,random_walk,6,cluster
127,0,0,0,0,0,0,0,random_walk,6,cluster
128,0,0,0,0,0,0,0,random_walk,6,cluster
129,0,0,0,0,0,0,0,random_walk,6,cluster
130,0,0,0,0,0,0,0,random_walk,6,cluster
131,0,0,0,0,0,0,0,random_walk,6,cluster
132,0,0,0,0,0,0,0,random_walk,6,cluster
133,0,0,0,0,0,0,0,random_walk,6,cluster
134,0,0,0,0,0,0,0,random_walk,6,cluster
135,0,0,0,0,0,0,0,random_walk,6,cluster
136,0,0,0,0,0,0,0,random_walk,6,cluster
137,0,0,0,0,0,0,0,random_walk,6,cluster
138,0,0,0,0,0,0,0,random_walk,6,cluster
139,0,0,0,0,0,0,0,random_walk,6,cluster
140,0,0,0,0,0,0,0,random_walk,6,cluster
141,0,0,0,0,0,0,0,random_walk,6,cluster
142,0,0,0,0,0,0,0,random_walk,6,cluster
143,0,0,0,0,0,0,0,random_walk,6,cluster
144,0,0,0,0,0,0,0,random_walk,6,cluster
145,0,0,0,0,0,0,0,random_walk,6,cluster
146,0,0,0,0,0,0,0,random_walk,6,cluster
147,0,0,0,0,0,0,0,random_walk,6,cluster
148,0,0,0,0,0,0,0,random_walk,6,cluster
149,0,0,0,0,0,0,0,random_walk,6,cluster
150,0,0,0,0,0,0,0,random_walk,6,cluster
151,0,0,3,3,0,0,0,random_walk,6,cluster
152,0,0,0,0,0,0,0,random_walk,6,cluster
153,0,0,0,0,0,0,0,random_walk,6,cluster
154,0,0,0,0,0,0,0,random_walk,6,cluster
155,0,0,1,0,0,0,0,random_walk,6,cluster
156,0,0,0,0,0,0,0,random_walk,6,cluster
157,0,0,0,0,0,0,0,random_walk,6,cluster
158,0,0,0,0,0,0,0,random_walk,6,cluster
159,0,0,1,0,0,0,0,random_walk,6,cluster
160,0,0,0,0,0,0,0,random_walk,6,cluster
161,0,0,0,0,0,0,0,random_walk,6,cluster
162,0,0,0,0,0,0,0,random_walk,6,cluster
163,0,0,0,0,0,0,0,random_walk,6,cluster
164,0,0,0,0,0,0,0,random_walk,6,cluster
165,0,0,0,0,0,0,0,random_walk,6,cluster
166,0,0,0,0,0,0,0,random_walk,6,cluster
167,0,0,1,1,0,0,0,random_walk,6,cluster
168,0,0,0,0,0,0,0,random_walk,6,cluster
169,0,0,0,0,0,0,0,random_walk,6,cluster
170,0,0,0,0,0,0,0,random_walk,6,cluster
171,0,0,0,0,0,0,0,random_walk,6,cluster
172,0,0,1,1,0,0,0,random_walk,6,cluster
173,0,0,0,0,0,0,0,random_walk,6,cluster
174,0,0,1,1,0,0,0,random_walk,6,cluster
175,0,0,0,0,0,0,0,random_walk,6,cluster
176,0,0,0,0,0,0,0,random_walk,6,cluster
177,0,0,1,1,0,0,0,random_walk,6,cluster
178,0,0,1,1,0,0,0,random_walk,6,cluster
179,0,0,0,0,0,0,0,random_walk,6,cluster
180,0,0,1,0,0,0,0,random_walk,6,cluster
0,0,0,0,0,0,5,15,random_walk,6,cluster
1,0,0,2,2,0,0,0,random_walk,6,cluster
2,0,0,0,0,0,0,0,random_walk,6,cluster
3,0,0,1,0,0,0,0,random_walk,6,cluster
4,0,0,0,0,0,0,0,random_walk,6,cluster
5,0,0,0,0,0,0,0,random_walk,6,cluster
6,0,0,0,0,0,0,0,random_walk,6,cluster
7,0,0,0,0,0,0,0,random_walk,6,cluster
8,0,0,0,0,0,0,0,random_walk,6,cluster
9,0,0,0,0,0,0,0,random_walk,6,cluster
10,0,0,0,0,0,0,0,random_walk,6,cluster
11,0,0,0,0,0,0,0,random_walk,6,cluster
12,0,0,0,0,0,0,0,random_walk,6,cluster
13,0,0,0,0,0,0,0,random_walk,6,cluster
14,0,0,0,0,0,0,0,random_walk,6,cluster
15,0,0,0,0,0,0,0,random_walk,6,cluster
16,0,0,0,0,0,0,0,random_walk,6,cluster
17,0,0,0,0,0,0,0,random_walk,6,cluster
18,0,0,0,0,0,0,0,random_walk,6,cluster
19,0,0,0,0,0,0,0,random_walk,6,cluster
20,0,0,0,0,0,0,0,random_walk,6,cluster
21,0,0,0,0,0,0,0,random_walk,6,cluster
22,0,0,1,1,0,0,0,random_walk,6,cluster
23,0,0,0,0,0,0,0,random_walk,6,cluster
24,0,0,0,0,0,0,0,random_walk,6,cluster
25,0,0,0,0,0,0,0,random_walk,6,cluster
26,0,0,0,0,0,0,0,random_walk,6,cluster
27,0,0,0,0,0,0,0,random_walk,6,cluster
28,0,0,0,0,0,0,0,random_walk,6,cluster
29,0,0,0,0,0,0,0,random_walk,6,cluster
30,0,0,1,1,0,0,0,random_walk,6,cluster
31,0,0,2,2,0,0,0,random_walk,6,cluster
32,0,0,0,0,0,0,0,random_walk,6,cluster
33,0,0,0,0,0,0,0,random_walk,6,cluster
34,0,0,0,0,0,0,0,random_walk,6,cluster
35,0,0,1,1,0,0,0,random_walk,6,cluster
36,0,0,0,0,0,0,0,random_walk,6,cluster
37,0,0,0,0,0,0,0,random_walk,6,cluster
38,0,0,0,0,0,0,0,random_walk,6,cluster
39,0,0,1,0,0,0,0,random_walk,6,cluster
40,0,0,0,0,0,0,0,random_walk,6,cluster
41,0,0,0,0,0,0,0,random_walk,6,cluster
42,0,0,0,0,0,0,0,random_walk,6,cluster
43,0,0,0,0,0,0,0,random_walk,6,cluster
44,0,0,0,0,0,0,0,random_walk,6,cluster
45,0,0,0,0,0,0,0,random_walk,6,cluster
46,0,0,0,0,0,0,0,random_walk,6,cluster
47,0,0,0,0,0,0,0,random_walk,6,cluster
48,0,0,1,1,0,0,0,random_walk,6,cluster
49,0,0,1,1,0,0,0,random_walk,6,cluster
50,0,0,1,1,0,0,0,random_walk,6,cluster
51,0,0,0,0,0,0,0,random_walk,6,cluster
52,0,0,0,0,0,0,0,random_walk,6,cluster
53,0,0,1,1,0,0,0,random_walk,6,cluster
54,0,0,1,1,0,0,0,random_walk,6,cluster
55,0,0,1,1,0,0,0,random_walk,6,cluster
56,0,0,1,1,0,0,0,random_walk,6,cluster
57,0,0,0,0,0,0,0,random_walk,6,cluster
58,0,0,1,1,0,0,0,random_walk,6,cluster
59,0,0,0,0,0,0,0,random_walk,6,cluster
60,0,0,0,0,0,0,0,random_walk,6,cluster
61,0,0,1,1,0,0,0,random_walk,6,cluster
62,0,0,0,0,0,0,0,random_walk,6,cluster
63,0,0,0,0,0,0,0,random_walk,6,cluster
64,0,0,0,0,0,0,0,random_walk,6,cluster
65,0,0,0,0,0,0,0,random_walk,6,cluster
66,0,0,0,0,0,0,0,random_walk,6,cluster
67,0,0,0,0,0,0,0,random_walk,6,cluster
68,0,0,0,0,0,0,0,random_walk,6,cluster
69,0,0,0,0,0,0,0,random_walk,6,cluster
70,0,0,1,1,0,0,0,random_walk,6,cluster
71,0,0,0,0,0,0,0,random_walk,6,cluster
72,0,0,0,0,0,0,0,random_walk,6,cluster
73,0,0,0,0,0,0,0,random_walk,6,cluster
74,0,0,0,0,0,0,0,random_walk,6,cluster
75,0,0,1,1,0,0,0,random_walk,6,cluster
76,0,0,1,0,0,0,0,random_walk,6,cluster
77,0,0,0,0,0,0,0,random_walk,6,cluster
78,0,0,0,0,0,0,0,random_walk,6,cluster
79,0,0,0,0,0,0,0,random_walk,6,cluster
80,0,0,0,0,0,0,0,random_walk,6,cluster
81,0,0,0,0,0,0,0,random_walk,6,cluster
82,0,0,0,0,0,0,0,random_walk,6,cluster
83,0,0,0,0,0,0,0,random_walk,6,cluster
84,0,0,0,0,0,0,0,random_walk,6,cluster
85,0,0,0,0,0,0,0,random_walk,6,cluster
86,0,0,0,0,0,0,0,random_walk,6,cluster
87,0,0,1,1,0,0,0,random_walk,6,cluster
88,0,0,0,0,0,0,0,random_walk,6,cluster
89,0,0,0,0,0,0,0,random_walk,6,cluster
90,0,0,0,0,0,0,0,random_walk,6,cluster
91,0,0,1,1,0,0,0,random_walk,6,cluster
92,0,0,0,0,0,0,0,random_walk,6,cluster
93,0,0,0,0,0,0,0,random_walk,6,cluster
94,0,0,0,0,0,0,0,random_walk,6,cluster
95,0,0,0,0,0,0,0,random_walk,6,cluster
96,0,0,0,0,0,0,0,random_walk,6,cluster
97,0,0,0,0,0,0,0,random_walk,6,cluster
98,0,0,0,0,0,0,0,random_walk,6,cluster
99,0,0,0,0,0,0,0,random_walk,6,cluster
100,0,0,0,0,0,0,0,random_walk,6,cluster
101,0,0,0,0,0,0,0,random_walk,6,cluster
102,0,0,0,0,0,0,0,random_walk,6,cluster
103,0,0,0,0,0,0,0,random_walk,6,cluster
104,0,0,0,0,0,0,0,random_walk,6,cluster
105,0,0,0,0,0,0,0,random_walk,6,cluster
106,0,0,1,1,0,0,0,random_walk,6,cluster
107,0,0,0,0,0,0,0,random_walk,6,cluster
108,0,0,0,0,0,0,0,random_walk,6,cluster
109,0,0,0,0,0,0,0,random_walk,6,cluster
110,0,0,0,0,0,0,0,random_walk,6,cluster
111,0,0,1,1,0,0,0,random_walk,6,cluster
112,0,0,0,0,0,0,0,random_walk,6,cluster
113,0,0,0,0,0,0,0,random_walk,6,cluster
114,0,0,0,0,0,0,0,random_walk,6,cluster
115,0,0,0,0,0,0,0,random_walk,6,cluster
116,0,0,0,0,0,0,0,random_walk,6,cluster
117,0,0,0,0,0,0,0,random_walk,6,cluster
118,0,0,0,0,0,0,0,random_walk,6,cluster
119,0,0,0,0,0,0,0,random_walk,6,cluster
120,0,0,0,0,0,0,0,random_walk,6,cluster
121,0,0,4,4,0,0,0,random_walk,6,cluster
122,0,0,1,1,0,0,0,random_walk,6,cluster
123,0,0,1,0,0,0,0,random_walk,6,cluster
124,0,0,0,0,0,0,0,random_walk,6,cluster
125,0,0,0,0,0,0,0,random_walk,6,cluster
126,0,0,3,3,0,0,0,random_walk,6,cluster
127,0,0,0,0,0,0,0,random_walk,6,cluster
128,0,0,1,1,0,0,0,random_walk,6,cluster
129,0,0,0,0,0,0,0,random_walk,6,cluster
130,0,0,0,0,0,0,0,random_walk,6,cluster
131,0,0,0,0,0,0,0,random_walk,6,cluster
132,0,0,1,1,0,0,0,random_walk,6,cluster
133,0,0,1,1,0,0,0,random_walk,6,cluster
134,0,0,2,2,0,0,0,random_walk,6,cluster
135,0,0,0,0,0,0,0,random_walk,6,cluster
136,0,0,0,0,0,0,0,random_walk,6,cluster
137,0,0,0,0,0,0,0,random_walk,6,cluster
138,0,0,0,0,0,0,0,random_walk,6,cluster
139,0,0,0,0,0,0,0,random_walk,6,cluster
140,0,0,1,1,0,0,0,random_walk,6,cluster
141,0,0,1,1,0,0,0,random_walk,6,cluster
142,0,0,1,0,0,0,0,random_walk,6,cluster
143,0,0,1,1,0,0,0,random_walk,6,cluster
144,0,0,2,2,0,0,0,random_walk,6,cluster
145,0,0,0,0,0,0,0,random_walk,6,cluster
146,0,0,1,1,0,0,0,random_walk,6,cluster
147,0,0,1,1,0,0,0,random_walk,6,cluster
148,0,0,0,0,0,0,0,random_walk,6,cluster
149,0,0,0,0,0,0,0,random_walk,6,cluster
150,0,0,0,0,0,0,0,random_walk,6,cluster
151,0,0,5,5,0,0,0,random_walk,6,cluster
152,0,0,1,1,0,0,0,random_walk,6,cluster
153,0,0,0,0,0,0,0,random_walk,6,cluster
154,0,0,1,1,0,0,0,random_walk,6,cluster
155,0,0,0,0,0,0,0,random_walk,6,cluster
156,0,0,2,2,0,0,0,random_walk,6,cluster
157,0,0,1,0,0,0,0,random_walk,6,cluster
158,0,0,3,3,0,0,0,random_walk,6,cluster
159,0,0,2,2,0,0,0,random_walk,6,cluster
160,0,0,0,0,0,0,0,random_walk,6,cluster
161,0,0,3,3,0,0,0,random_walk,6,cluster
162,0,0,1,1,0,0,0,random_walk,6,cluster
163,0,0,1,0,0,0,0,random_walk,6,cluster
164,0,0,3,3,0,0,0,random_walk,6,cluster
165,0,0,1,1,0,0,0,random_walk,6,cluster
166,0,0,0,0,0,0,0,random_walk,6,cluster
167,0,0,2,2,0,0,0,random_walk,6,cluster
168,0,0,1,0,0,0,0,random_walk,6,cluster
169,0,0,0,0,0,0,0,random_walk,6,cluster
170,0,0,0,0,0,0,0,random_walk,6,cluster
171,0,0,1,1,0,0,0,random_walk,6,cluster
172,0,0,1,1,0,0,0,random_walk,6,cluster
173,0,0,0,0,0,0,0,random_walk,6,cluster
174,0,0,0,0,0,0,0,random_walk,6,cluster
175,0,0,2,1,0,0,0,random_walk,6,cluster
176,0,0,0,0,0,0,0,random_walk,6,cluster
177,0,0,0,0,0,0,0,random_walk,6,cluster
178,0,0,0,0,0,0,0,random_walk,6,cluster
179,0,0,1,1,0,0,0,random_walk,6,cluster
180,0,0,0,0,0,0,0,random_walk,6,cluster
0,0,0,0,0,0,5,15,random_walk,6,cluster
1,0,0,1,1,0,0,0,random_walk,6,cluster
2,0,0,0,0,0,0,0,random_walk,6,cluster
3,0,0,0,0,0,0,0,random_walk,6,cluster
4,0,0,0,0,0,0,0,random_walk,6,cluster
5,0,0,0,0,0,0,0,random_walk,6,cluster
6,0,0,0,0,0,0,0,random_walk,6,cluster
7,0,0,0,0,0,0,0,random_walk,6,cluster
8,0,0,0,0,0,0,0,random_walk,6,cluster
9,0,0,0,0,0,0,0,random_walk,6,cluster
10,0,0,1,1,0,0,0,random_walk,6,cluster
11,0,0,1,1,0,0,0,random_walk,6,cluster
12,0,0,1,0,0,0,0,random_walk,6,cluster
13,0,0,0,0,0,0,0,random_walk,6,cluster
14,0,0,0,0,0,0,0,random_walk,6,cluster
15,0,0,0,0,0,0,0,random_walk,6,cluster
16,0,0,0,0,0,0,0,random_walk,6,cluster
17,0,0,0,0,0,0,0,random_walk,6,cluster
18,0,0,0,0,0,0,0,random_walk,6,cluster
19,0,0,0,0,0,0,0,random_walk,6,cluster
20,0,0,0,0,0,0,0,random_walk,6,cluster
21,0,0,0,0,0,0,0,random_walk,6,cluster
22,0,0,0,0,0,0,0,random_walk,6,cluster
23,0,0,0,0,0,0,0,random_walk,6,cluster
24,0,0,0,0,0,0,0,random_walk,6,cluster
25,0,0,0,0,0,0,0,random_walk,6,cluster
26,0,0,1,1,0,0,0,random_walk,6,cluster
27,0,0,0,0,0,0,0,random_walk,6,cluster
28,0,0,0,0,0,0,0,random_walk,6,cluster
29,0,0,0,0,0,0,0,random_walk,6,cluster
30,0,0,0,0,0,0,0,random_walk,6,cluster
31,0,0,1,1,0,0,0,random_walk,6,cluster
32,0,0,0,0,0,0,0,random_walk,6,cluster
33,0,0,1,1,0,0,0,random_walk,6,cluster
34,0,0,0,0,0,0,0,random_walk,6,cluster
35,0,0,0,0,0,0,0,random_walk,6,cluster
36,0,0,0,0,0,0,0,random_walk,6,cluster
37,0,0,0,0,0,0,0,random_walk,6,cluster
38,0,0,0,0,0,0,0,random_walk,6,cluster
39,0,0,0,0,0,0,0,random_walk,6,cluster
40,0,0,0,0,0,0,0,random_walk,6,cluster
41,0,0,0,0,0,0,0,random_walk,6,cluster
42,0,0,0,0,0,0,0,random_walk,6,cluster
43,0,0,0,0,0,0,0,random_walk,6,cluster
44,0,0,0,0,0,0,0,random_walk,6,cluster
45,0,0,1,1,0,0,0,random_walk,6,cluster
46,0,0,0,0,0,0,0,random_walk,6,cluster
47,0,0,1,1,0,0,0,random_walk,6,cluster
48,0,0,1,1,0,0,0,random_walk,6,cluster
49,0,0,0,0,0,0,0,random_walk,6,cluster
50,0,0,0,0,0,0,0,random_walk,6,cluster
51,0,0,0,0,0,0,0,random_walk,6,cluster
52,0,0,0,0,0,0,0,random_walk,6,cluster
53,0,0,1,1,0,0,0,random_walk,6,cluster
54,0,0,0,0,0,0,0,random_walk,6,cluster
55,0,0,1,0,0,0,0,random_walk,6,cluster
56,0,0,0,0,0,0,0,random_walk,6,cluster
57,0,0,0,0,0,0,0,random_walk,6,cluster
58,0,0,0,0,0,0,0,random_walk,6,cluster
59,0,0,0,0,0,0,0,random_walk,6,cluster
60,0,0,0,0,0,0,0,random_walk,6,cluster
61,0,0,3,3,0,0,0,random_walk,6,cluster
62,0,0,0,0,0,0,0,random_walk,6,cluster
63,0,0,3,2,0,0,0,random_walk,6,cluster
64,0,0,0,0,0,0,0,random_walk,6,cluster
65,0,0,1,1,0,0,0,random_walk,6,cluster
66,0,0,0,0,0,0,0,random_walk,6,cluster
67,0,0,2,2,0,0,0,random_walk,6,cluster
68,0,0,2,2,0,0,0,random_walk,6,cluster
69,0,0,0,0,0,0,0,random_walk,6,cluster
70,0,0,0,0,0,0,0,random_walk,6,cluster
71,0,0,0,0,0,0,0,random_walk,6,cluster
72,0,0,1,0,0,0,0,random_walk,6,cluster
73,0,0,0,0,0,0,0,random_walk,6,cluster
74,0,0,1,1,0,0,0,random_walk,6,cluster
75,0,0,0,0,0,0,0,random_walk,6,cluster
76,0,0,1,1,0,0,0,random_walk,6,cluster
77,0,0,0,0,0,0,0,random_walk,6,cluster
78,0,0,0,0,0,0,0,random_walk,6,cluster
79,0,0,1,1,0,0,0,random_walk,6,cluster
80,0,0,1,0,0,0,0,random_walk,6,cluster
81,0,0,0,0,0,0,0,random_walk,6,cluster
82,0,0,1,1,0,0,0,random_walk,6,cluster
83,0,0,0,0,0,0,0,random_walk,6,cluster
84,0,0,1,1,0,0,0,random_walk,6,cluster
85,0,0,1,1,0,0,0,random_walk,6,cluster
86,0,0,0,0,0,0,0,random_walk,6,cluster
87,0,0,1,1,0,0,0,random_walk,6,cluster
88,0,0,1,1,0,0,0,random_walk,6,cluster
89,0,0,1,1,0,0,0,random_walk,6,cluster
90,0,0,0,0,0,0,0,random_walk,6,cluster
91,0,0,3,3,0,0,0,random_walk,6,cluster
92,0,0,1,1,0,0,0,random_walk,6,cluster
93,0,0,0,0,0,0,0,random_walk,6,cluster
94,0,0,0,0,0,0,0,random_walk,6,cluster
95,0,0,0,0,0,0,0,random_walk,6,cluster
96,0,0,0,0,0,0,0,random_walk,6,cluster
97,0,0,1,1,0,0,0,random_walk,6,cluster
98,0,0,1,1,0,0,0,random_walk,6,cluster
99,0,0,0,0,0,0,0,random_walk,6,cluster
100,0,0,1,1,0,0,0,random_walk,6,cluster
101,0,0,0,0,0,0,0,random_walk,6,cluster
102,0,0,2,2,0,0,0,random_walk,6,cluster
103,0,0,0,0,0,0,0,random_walk,6,cluster
104,0,0,0,0,0,0,0,random_walk,6,cluster
105,0,0,2,2,0,0,0,random_walk,6,cluster
106,0,0,0,0,0,0,0,random_walk,6,cluster
107,0,0,0,0,0,0,0,random_walk,6,cluster
108,0,0,0,0,0,0,0,random_walk,6,cluster
109,0,0,0,0,0,0,0,random_walk,6,cluster
110,0,0,2,2,0,0,0,random_walk,6,cluster
111,0,0,1,1,0,0,0,random_walk,6,cluster
112,0,0,1,1,0,0,0,random_walk,6,cluster
113,0,0,0,0,0,0,0,random_walk,6,cluster
114,0,0,0,0,0,0,0,random_walk,6,cluster
115,0,0,1,0,0,0,0,random_walk,6,cluster
116,0,0,1,1,0,0,0,random_walk,6,cluster
117,0,0,0,0,0,0,0,random_walk,6,cluster
118,0,0,1,1,0,0,0,random_walk,6,cluster
119,0,0,0,0,0,0,0,random_walk,6,cluster
120,0,0,0,0,0,0,0,random_walk,6,cluster
121,0,0,4,4,0,0,0,random_walk,6,cluster
122,0,0,2,2,0,0,0,random_walk,6,cluster
123,0,0,2,1,0,0,0,random_walk,6,cluster
124,0,0,1,1,0,0,0,random_walk,6,cluster
125,0,0,1,1,0,0,0,random_walk,6,cluster
126,0,0,1,1,0,0,0,random_walk,6,cluster
